FONDO;CONCURSO;ANIO;CONTRATO;TITULO;FECHA_INICIO;FECHA_FIN;NOMBRE_SOLICITANTE;DISTRITO;PROVINCIA;DEPARTAMENTO;UBIGEO;MONTO_RNR;MONTO_FINANCIERO;MONTO_NO_FINANCIERO;MONEDA;FECHA_CORTE;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;151-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001:2015 EN MC SERVILOG S.R.L.;20200921;20211120;MC SERVICIOS LOGISTICOS S.R.L. - MC SERVILOG S.R.L.;JOSE LUIS BUSTAMANTE Y RIVERO;AREQUIPA;AREQUIPA;40129;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;152-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE BPM - BUENAS PRÃCTICAS DE MANUFACTURA PARA LA EMPRESA COTRINA EXPORTS E.I.R.L.;20200921;20211021;COTRINA EXPORTS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - COTRINA EXPORTS E.I.R.L.;TACNA;TACNA;TACNA;230101;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2020;153-INNOVATEPERU-PIEC1-2020;"DISEÃ‘O Y VALIDACIÃ“N DE UN SISTEMA DE TRATAMIENTO DE LAS AGUAS MIELES DEL BENEFICIO DEL CAFÃ‰ MEDIANTE POLÃMEROS ORGÃNICOS\; EN EL DISTRITO DE CHIRINOS - CAJAMARCA";20201012;20220812;COOPERATIVA AGRARIA VALLES DE CAFE;CHIRINOS;SAN IGNACIO;CAJAMARCA;60902;299993.2;42930.8;33300;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;155-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA BINORMA ISO 9001:2015 E ISO 45001:2018 EN P & V INGENIEROS S.A.C;20200924;20211024;P & V INGENIEROS S.A.C;JACOBO HUNTER;AREQUIPA;AREQUIPA;40107;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;156-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA BINORMA ISO 9001:2015 E ISO 45001:2018 DE LA EMPRESA CORPORACION 911 SOCIEDAD ANONIMA CERRADA;20200928;20211127;CORPORACION 911 SOCIEDAD ANONIMA CERRADA;YANAHUARA;AREQUIPA;AREQUIPA;40126;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;158-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N DEL SISTEMA DE GESTIÃ“N DE CALIDAD EN BASE A LA NORMA ISO 9001:2015\; PARA LA EMPRESA \GESTION INTEGRAL DE COBRANZAS & SERVICIOS S.A.C.\""""";20200921;20211021;GESTION INTEGRAL DE COBRANZA & SERVICIOS S.A.C.;LIMA;LIMA;LIMA;150101;43713;0;38913;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;160-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE SISTEMA DE GESTIÃ“N DE CALIDAD  DE PACIFIC CREDIT RATING\; BAJO LA NORMA ISO 9001:2015";20200918;20210918;CLASIFICADORA DE RIESGO PACIFIC CREDIT RATING SAC;LA MOLINA;LIMA;LIMA;150114;52956;0;16000;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;162-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y LOGRO DE CERTIFICACIÃ“N EN LA NORMA DE CALIDAD ISO 9001:2015;20201008;20211008;"INVESTIGACION\; CIENCIA E INGENIERIA S.A.C.";ALTO SELVA ALEGRE;AREQUIPA;AREQUIPA;40102;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;163-INNOVATEPERU-ADTC1-2020;MEJORA TECNOLÃ“GICA EN EL PROCESO DE COMERCIALIZACIÃ“N DE CAFE;20201008;20210907;MONTE VERDE INVERSIONES PERU SAC;CHORRILLOS;LIMA;LIMA;150108;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;164-INNOVATEPERU-ADTC1-2020;DIAGNÃ“STICO E IMPLEMENTACIÃ“N DE MEJORA PRODUCTIVA Y OPERACIONAL;20201007;20210606;FABRICA DE CONFECCIONES PARETTO SOCIEDAD ANONIMA CERRADA;AREQUIPA;AREQUIPA;AREQUIPA;40101;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;165-INNOVATEPERU-ADTC2-2020;"\IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N EN LA NORMA ISO 9001:2015 EN LA EMPRESA GOMA DE MASCAR S.R.L. - GDEM S.R.L.\""""";20200924;20210924;GOMA DE MASCAR S.R.L. - GDEM S.R.L.;ALTO SELVA ALEGRE;AREQUIPA;AREQUIPA;40102;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;166-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL S.G.C. SEGÃšN LA NORMA ISO 9001:2015 EN LA EMPRESA \AGRO INTERNATIONAL BUSINESS A & C S.A.C.\""""";20200924;20211024;AGRO INTERNATIONAL BUSINESS A & C S.A.C.;SAN ISIDRO;HUAYTARA;HUANCAVELICA;90612;53375;0;16125;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;167-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA BINORMA ISO 9001:2015 E ISO 14001:2015 EN CORPORACION RISO E.I.R.L.;20200928;20211028;CORPORACION RISO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CORPORACION RISO E.I.R.L.;SOCABAYA;AREQUIPA;AREQUIPA;40122;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;169-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACION Y CERTIFICACION DE LA NORMA RAINFOREST ALLIANCE (RA) EN LOS CAMPOS DE CAFE DE LA COOPERATIVA COFFEE GRAM PERU\; DISTRITO DE PICHANAQUI";20200924;20220629;COOPERATIVA COFFEE GRAM PERU;PICHANAQUI;CHANCHAMAYO;JUNIN;120303;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2020;170-INNOVATEPERU-PIEC1-2020;DESARROLLO DE ECOPACAYA 4.0 - PLATAFORMA DE REALIDAD AUMENTADA PARA EL TURISMO DE INVESTIGACIÃ“N Y ECOTURISMO EN LA RESERVA PRIVADA E INSTALACIONES DE PACAYA SAMIRIA AMAZON LODGE;20201012;20220512;NEGOCIOS TURISTICOS MARAÃ‘ON S.A.C.;IQUITOS;MAYNAS;LORETO;160101;299631.37;40843.63;35963.88;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;171-INNOVATEPERU-ADTC1-2020;IMPLEMENTACIÃ“N DE SISTEMA DE TECNOLOGÃA DE LA INFORMACIÃ“N PARA LA OPTIMIZACIÃ“N DE PROCESOS EN FABRICACIÃ“N DE CALZADO.;20201007;20210606;CONSORCIO Y REPRESENTACIONES CAM'S  E.I.R.L.;;;;;52890;0;16440;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;172-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LAS NORMAS INTERNACIONALES ISO 9001 SISTEMAS DE GESTIÃ“N DE LA CALIDAD E ISO 45001 SISTEMAS DE GESTIÃ“N DE LA SEGURIDAD Y SALUD EN EL TRABAJO EN LA EMPRESA JJ GUILLEN SERVICIOS GENERALES S.A.C.;20200928;20211028;JJ GUILLEN SERVICIOS GENERALES S.A.C.;SAN MARTIN DE PORRES;LIMA;LIMA;150135;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;173-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTIÃ“N DE LA CALIDAD ISO 9001:2015 PARA LA EMPRESA VISIÃ“N ESTRATÃ‰GICA GLOBAL - \VIESGLO S.A.C.\""""";20200928;20220127;VISION ESTRATEGICA GLOBAL SOCIEDAD ANONIMA CERRADA - VIESGLO S.A.C.;CERRO COLORADO;AREQUIPA;AREQUIPA;40104;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;174-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001:2015 EN LA EMPRESA RMELO INVERSIONES E.I.R.L.;20201001;20211101;RMELO INVERSIONES E.I.R.L.;YANAHUARA;AREQUIPA;AREQUIPA;40126;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;175-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001:2015 EN LA EMPRESA \NAVY COM S.A.C.\""""";20200928;20211028;NAVY COM SAC;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;50622.5;0;15207.5;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;178-INNOVATEPERU-ADTC2-2020;PROYECTO DE CERTIFICACIÃ“N DE LA ISO 45001:2018 PARA LA EMPRESA WAYKITREK;20201006;20211106;WAYKI TREK TRANSPORTES TURISTICOS SOCIEDAD ANONIMA CERRADA / WAYKI TREK S.A.C.;CUSCO;CUSCO;CUSCO;80101;42500;0;12500;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;179-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA HACCP PARA LA LINEA DE PROCESAMIENTO\; ENVASADO Y DISTRIBUCIÃ“N DEL AGUA DE MESA SIN GAS CELESTE DE LA EMPRESA BARANDIARAN G Y C";20200928;20211227;BARANDIARAN G Y C S.A.C.;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;180-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTIÃ“N BASADO EN LA NORMA ISO 9001:2015 EN LA EMPRESA TRAZO ARQ S.A.C;20200925;20210925;TRAZO  ARQ S.A.C.;AREQUIPA;AREQUIPA;AREQUIPA;40101;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2020;181-INNOVATEPERU-PIEC1-2020;"DESAROLLO DE QUESOS VEGETALES ELABORADO EN BASE A PRODUCTOS ANDINOS (LEGUMINOSAS) DE FÃCIL DIGESTIÃ“N\; QUE APORTA ALTO VALOR ENERGÃ‰TICO Y NUTRICIONAL COMO ALTERNATIVA PARA VEGANOS E INTOLERANTES A LA LACTOSA EN EL PERU";20201123;20220723;SORAYA S.A.C.;LIMA;LIMA;LIMA;150101;298055.89;99685.36;52000;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;182-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE ISO 9001:2015 PARA LA EMPRESA PROYECTOS DE INGENIERIA\; ARQUITECTURA Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA - PIACON S.A.C.";20200925;20210925;"PROYECTOS DE INGENIERIA\; ARQUITECTURA Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA - PIACON S.A.C.";TACNA;TACNA;TACNA;230101;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;183-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y LOGRO DE CERTIFICACIÃ“N ISO 9001:2015 EN LA EMPRESA INVERSIONES COSTA DEL SUR S.A.C.;20200924;20210924;INVERSIONES TURISTICAS COSTA DEL SUR S.A.C.;ICA;ICA;ICA;110101;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;184-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL ISO 9001:2015 EN LA EMPRESA CHAVEZ MARQUEZ E.I.R.L.;20201004;20211104;CHAVEZ MARQUEZ E.I.R.L.;SACHACA;AREQUIPA;AREQUIPA;40117;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;185-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y LOGRO CERTIFICACIÃ“N DEL SISTEMA ISO 45001:2018 EN GRUMAL S.A.C.;20201005;20211105;GRUAS MAQUINARIA Y LOGISTICA SOCIEDAD ANONIMA CERRADA - GRUMAL S.A.C.;SACHACA;AREQUIPA;AREQUIPA;40117;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;186-INNOVATEPERU-ADTC2-2020; IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTIÃ“N DE INOCUIDAD SEGÃšN LA NORMA BRC PARA LA LÃNEA DE ENVASADO DE ACEITE DE OLIVA Y OTROS DE RÃO MAGDALENA S.A.C.;20200924;20220323;RIO MAGDALENA S.A.C.;BARRANCO;LIMA;LIMA;150104;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;187-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE CALIDAD ISO 9001:2015 EN PLASTIGESA E.I.R.L.;20200924;20210924;PLASTIGESA E.I.R.L.;MARIANO MELGAR;AREQUIPA;AREQUIPA;40109;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;188-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE UN SISTEMA DE GESTIÃ“N DE CALIDAD ISO 9001.2015 EN LA EMPRESA SJ INGENIEROS;20200930;20210930;SJ INGENIEROS S.R.L.;MARIANO MELGAR;AREQUIPA;AREQUIPA;40109;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;189-INNOVATEPERU-ADTC2-2020;CERTIFICACIÃ“N DE CALIDAD EN TULIPAN DISTRIBUIDORA DEL SUR S.A.C.;20200928;20211227;TULIPAN DISTRIBUIDORA DEL SUR S.A.C.;JOSE LUIS BUSTAMANTE Y RIVERO;AREQUIPA;AREQUIPA;40129;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;190-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA INTERNACIONAL ISO 9001:2015;20200925;20211025;TRANSPORTE VIRGEN DE COPACABANA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA- TRANSVICOP S.R.L.;YURA;AREQUIPA;AREQUIPA;40128;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;191-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 45001:2018 EN LA EMPRESA CEMSA PERU S.A.C.;20200925;20210925;CEMSA PERU S.A.C.;JOSE LUIS BUSTAMANTE Y RIVERO;AREQUIPA;AREQUIPA;40129;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;192-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y LOGRO DE CERTIFICACIÃ“N EN LA NORMA ISO 9001:2015 EN LA EMPRESA D & C IMPORTACIONES PERU E.I.R.L.;20200928;20210928;D & C IMPORTACIONES PERU E.I.R.L.;JOSE LUIS BUSTAMANTE Y RIVERO;AREQUIPA;AREQUIPA;40129;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;193-INNOVATEPERU-ADTC2-2020;OBTENCIÃ“N DE LA CERTIFICACIÃ“N ISO 9001:2015 EN EL PROCESO DE EJECUCIÃ“N DE OBRAS Y SERVICIOS CIVILES EN EDIFICACIONES.;20200928;20210928;INGENIERIA Y SERVICIOS CALIFICADOS SOCIEDAD ANONIMA CERRADA - INSERCAL S.A.C.;EL TAMBO;HUANCAYO;JUNIN;120114;47000;0;14000;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;194-INNOVATEPERU-ADTC2-2020;OBTENCIÃ“N DE CERTIFICADO HACCP PARA LA INDUSTRIA PROCESADORA DE PLANTAS MEDICINALES;20200929;20211029;PEBANI INVERSIONES SOCIEDAD ANONIMA;SAN BORJA;LIMA;LIMA;150130;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;195-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001:2015 EN LA EMPRESA DE SERVICIOS TURÃSTICOS CONDE DE LEMOS E.I.R.L. EN LA CIUDAD DE PUNO;20200925;20210925;EMPRESA DE SERVICIOS TURISTICOS CONDE DE LEMOS E.I.R.L.;PUNO;PUNO;PUNO;210101;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;196-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001:2015 EN LA EMPRESA INSTRUVALVE PERÃš S.A.;20200930;20210930;SOCIEDAD COMERCIAL E INVERSIONES SANTA VERONICA SUCURSAL DEL PERU;MIRAFLORES;HUAMALIES;HUANUCO;100506;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;197-INNOVATEPERU-ADTC2-2020;" OBTENCIÃ“N DE LA CERTIFICACIÃ“N INTERNACIONAL TOURCERT PARA LA EMPRESA \EXPLORANDINO TOUR OPERATOR E.I.R.L.\""""";20200929;20211228;EXPLORANDINO TOUR OPERATOR E.I.R.L.;SANTIAGO;CUSCO;CUSCO;80106;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;198-INNOVATEPERU-ADTC1-2020;IDENTIFICACIÃ“N DE TECNOLOGÃAS PARA EL CONTROL DE CALIDAD Y DESARROLLO DE PRODUCTOS DE MD LEATHER CORP S.A.C.;20201008;20210713;MD LEATHER CORP S.A.C.;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;52620;0;16240;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;200-INNOVATEPERU-ADTC2-2020;"CERTIFICACIÃ“N INTERNACIONAL TOURCERT - TURISMO SOSTENIBLE\; RSE Y BIOSEGURIDAD PARA INCA PERU TRAVEL";20200929;20210929;INCA PERU TRAVEL TOUR OPERATOR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;WANCHAQ;CUSCO;CUSCO;80108;43335;0;13045;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;202-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N EN LA NORMA DE GESTIÃ“N DE SEGURIDAD Y SALUD OCUPACIONAL ISO 45001:2018;20201001;20211001;ENERGIA PERU SOCIEDAD ANONIMA CERRADA;PAUCARPATA;AREQUIPA;AREQUIPA;40112;55000;0;16666.6667;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;203-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTIÃ“N DE CALIDAD BAJO LOS ESTÃNDARES DE LA NORMA ISO 9001:2015 EN LA EMPRESA DE EXTINGUIDORES CONTRA INCENDIOS AREQUIPA S.R.L.;20201005;20211104;EXTINGUIDORES CONTRA INCENDIOS AREQUIPA S.R.L.;SACHACA;AREQUIPA;AREQUIPA;40117;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;204-INNOVATEPERU-ADTC1-2020;IMPLEMENTACIÃ“N DE SISTEMA TECNOLÃ“GICO PARA LA OPTIMIZACIÃ“N DE PROCESOS EN EL DISEÃ‘O Y DESARROLLO DE CALZADO.;20201019;20210730;FSHOES S.A.C;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;53359;0;16593;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;205-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE UN SISTEMA DE GESTIÃ“N DE CALIDAD (SGC) BASADO EN LA NORMA ISO 9001: 2015 PARA UNA EMPRESA QUE BRINDA SERVICIOS DE TECNOLOGÃA DE INFORMACIÃ“N;20201006;20211106;DSB MOBILE SAC;SAN ISIDRO;LIMA;LIMA;150131;49127.5;0;14802.5;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;206-INNOVATEPERU-ADTC2-2020;CERTIFICACIÃ“N DE CALIDAD ORGÃNICA PARA LA EMPRESA AGRO INDUSTRIAS LEON EXPORT SAC.;20201016;20211116;AGROINDUSTRIAS LEÃ“N EXPORT S.A.C.;PERENE;CHANCHAMAYO;JUNIN;120302;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;208-INNOVATEPERU-ADTC2-2020;IMPLEMENTACION CERTIFICACION DE SERVICIOS TURISTICOS TOURCERT - COVID CONTROL;20201005;20220104;INTI KUNTUR E.I.R.L.;CUSCO;CUSCO;CUSCO;80101;42500;0;12500;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;209-INNOVATEPERU-ADTC2-2020;OBTENCION DE LA CERTIFICACION  DE LA NORMA ISO 9001:2015 A LA EMPRESA DROGUERIA  FARGRUP SAC;20201009;20211109;DROGUERIA FARGRUP S.A.C.;AREQUIPA;AREQUIPA;AREQUIPA;40101;54875;0;16625;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;210-INNOVATEPERU-ADTC2-2020;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N HACCP PARA GARANTIZAR LA INOCUIDAD ALIMENTARIA EN EL RESTAURANTE DE MAKISU SAC;20201012;20220211;MAKISU S.A.C.;ATE;LIMA;LIMA;150103;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE VALIDACIÃ“N DE LA INNOVACIÃ“N EMPRESARIAL - INNOVAR PARA REACTIVAR;2020;211-INNOVATEPERU-PIEC2R-2020;"YUYAY: PLATAFORMA INTELIGENTE DE COBRANZA PARA MEJORAR LA EFECTIVIDAD DE LA GESTIÃ“N DE LA DEUDA TEMPRANA\; MOROSA Y COACTIVA";20201106;20220505;CEOL TECHNOLOGY SOCIEDAD ANONIMA CERRADA;SAN ISIDRO;LIMA;LIMA;150131;348224.42;209112.78;182650;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;213-INNOVATEPERU-ADTC1-2020;IMPLEMENTACIÃ“N DE SISTEMA INTEGRADO DE GESTIÃ“N PARA LA CADENA PRODUCTIVA DE FABRICACIÃ“N DE CALZADO.;20201009;20210607;CALZADOS G'MAPIEL S.R.L.;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;53000;0;16500;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;215-INNOVATEPERU-ADTC2-2020;"\IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE LA NORMA ISO 9001 PARA LA EMPRESA EMSGEO S.A.C.\""""";20201008;20220113;ESTUDIOS DE MECANICA DE SUELOS Y GEOTECNICO DE SUELOS S.A.C.;PARCONA;ICA;ICA;110106;55000;0;16666.67;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;216-INNOVATEPERU-ADTC2-2020;OBTENCIÃ“N DE LA CERTIFICACIÃ“N ISO 9001:2015 EN EL PROCESO DE CONSTRUCCION CIVIL;20201012;20211112;EMPRESA CONSTRUCTORA Y MULTISERVICIOS G Y R EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;YANAHUANCA;DANIEL ALCIDES CARRION;PASCO;190201;46250;0;13750;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÃ“GICOS - MIPYME PRODUCTIVA - CATEGORÃA 1;2020;217-INNOVATEPERU-ADTC1-2020;OPTIMIZACIÃ“N Y DIGITALIZACIÃ“N DE LOS PROCESOS DE GESTIÃ“N INTERNA DE LA EMPRESA TRAVEL BUDDIES PERÃš CON EL FIN DE MEJORAR LA EFICIENCIA Y LA CALIDAD DE SERVICIO;20201127;20210826;TRAVEL BUDDIES PERU S.A.C.;MIRAFLORES;HUAMALIES;HUANUCO;100506;54998;0;16666;SOLES;20230706;;;;
FINCYT III;CONCURSO AYUDA A LA DEMANDA;2020;218-INNOVATEPERU-ADTC2-2020;"IMPLEMENTACIÃ“N DE UN SISTEMA DE GESTIÃ“N RAINFOREST ALLIANCE PARA TURISMO SOSTENIBLE EN LA EMPRESA COLCA LODGE S.A. CON EL FIN DE DEMOSTRAR LA MINIMIZACIÃ“N DE SU HUELLA AMBIENTAL Y FOMENTANDO EL APOYO A TRABAJADORES\; CULTURAS  LOCALES Y COMUNIDADES VECINAS.";20201111;20211211;COLCA LODGE SOCIEDAD ANONIMA;AREQUIPA;AREQUIPA;AREQUIPA;40101;55000;0;50000;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2020;219-INNOVATEPERU-PIEC1-2020;UBIQUOX - PLATAFORMA PARA INVESTIGACIÃ“N DE MERCADO EN LÃNEA;20201103;20211003;NET CONSULTORES S.A.C.;SAN BORJA;LIMA;LIMA;150130;166548;82732;101900;SOLES;20230706;;;;
